"id","country_id:id","name","code"
"state_co_672","base.co","CHOACHÍ / Cundinamarca","25181"
"state_co_673","base.co","CHOCONTÁ / Cundinamarca","25183"
"state_co_674","base.co","COGUA / Cundinamarca","25200"
"state_co_675","base.co","COTA / Cundinamarca","25214"
"state_co_676","base.co","CUCUNUBÁ / Cundinamarca","25224"
"state_co_677","base.co","EL COLEGIO / Cundinamarca","25245"
"state_co_678","base.co","EL PEÑÓN / Cundinamarca","25258"
"state_co_679","base.co","EL ROSAL / Cundinamarca","25260"
"state_co_680","base.co","FACATATIVÁ / Cundinamarca","25269"
"state_co_681","base.co","FOMEQUE / Cundinamarca","25279"
"state_co_682","base.co","FOSCA / Cundinamarca","25281"
"state_co_683","base.co","FUNZA / Cundinamarca","25286"
"state_co_684","base.co","FÚQUENE / Cundinamarca","25288"
"state_co_685","base.co","FUSAGASUGÁ / Cundinamarca","25290"
"state_co_686","base.co","GACHALA / Cundinamarca","25293"
"state_co_687","base.co","GACHANCIPÁ / Cundinamarca","25295"
"state_co_688","base.co","GACHETÁ / Cundinamarca","25297"
"state_co_689","base.co","GAMA / Cundinamarca","25299"
"state_co_690","base.co","GIRARDOT / Cundinamarca","25307"
"state_co_691","base.co","GRANADA / Cundinamarca","25312"
"state_co_692","base.co","GUACHETÁ / Cundinamarca","25317"
"state_co_693","base.co","GUADUAS / Cundinamarca","25320"
"state_co_694","base.co","GUASCA / Cundinamarca","25322"
"state_co_695","base.co","GUATAQUÍ / Cundinamarca","25324"
"state_co_696","base.co","GUATAVITA / Cundinamarca","25326"
"state_co_697","base.co","GUAYABAL DE SIQUIMA / Cundinamarca","25328"
"state_co_698","base.co","GUAYABETAL / Cundinamarca","25335"
"state_co_699","base.co","GUTIÉRREZ / Cundinamarca","25339"
"state_co_700","base.co","JERUSALÉN / Cundinamarca","25368"
"state_co_701","base.co","JUNÍN / Cundinamarca","25372"
"state_co_702","base.co","LA CALERA / Cundinamarca","25377"
"state_co_703","base.co","LA MESA / Cundinamarca","25386"
"state_co_704","base.co","LA PALMA / Cundinamarca","25394"
"state_co_705","base.co","LA PEÑA / Cundinamarca","25398"
"state_co_706","base.co","LA VEGA / Cundinamarca","25402"
"state_co_707","base.co","LENGUAZAQUE / Cundinamarca","25407"
"state_co_708","base.co","MACHETA / Cundinamarca","25426"
"state_co_709","base.co","MADRID / Cundinamarca","25430"
"state_co_710","base.co","MANTA / Cundinamarca","25436"
"state_co_711","base.co","MEDINA / Cundinamarca","25438"
"state_co_712","base.co","MOSQUERA / Cundinamarca","25473"
"state_co_713","base.co","NARIÑO / Cundinamarca","25483"
"state_co_714","base.co","NEMOCÓN / Cundinamarca","25486"
"state_co_715","base.co","NILO / Cundinamarca","25488"
"state_co_716","base.co","NIMAIMA / Cundinamarca","25489"
"state_co_717","base.co","NOCAIMA / Cundinamarca","25491"
"state_co_718","base.co","VENECIA / Cundinamarca","25506"
"state_co_719","base.co","PACHO / Cundinamarca","25513"
"state_co_720","base.co","PAIME / Cundinamarca","25518"
"state_co_721","base.co","PANDI / Cundinamarca","25524"
"state_co_722","base.co","PARATEBUENO / Cundinamarca","25530"
"state_co_723","base.co","PASCA / Cundinamarca","25535"
"state_co_724","base.co","PUERTO SALGAR / Cundinamarca","25572"
"state_co_725","base.co","PULÍ / Cundinamarca","25580"
"state_co_726","base.co","QUEBRADANEGRA / Cundinamarca","25592"
"state_co_727","base.co","QUETAME / Cundinamarca","25594"
"state_co_728","base.co","QUIPILE / Cundinamarca","25596"
"state_co_729","base.co","APULO / Cundinamarca","25599"
"state_co_730","base.co","RICAURTE / Cundinamarca","25612"
"state_co_731","base.co","SAN ANTONIO DEL TEQUENDAMA / Cundinamarca","25645"
"state_co_732","base.co","SAN BERNARDO / Cundinamarca","25649"
"state_co_733","base.co","SAN CAYETANO / Cundinamarca","25653"
"state_co_734","base.co","SAN FRANCISCO / Cundinamarca","25658"
"state_co_735","base.co","SAN JUAN DE RÍO SECO / Cundinamarca","25662"
"state_co_736","base.co","SASAIMA / Cundinamarca","25718"
"state_co_737","base.co","SESQUILÉ / Cundinamarca","25736"
"state_co_738","base.co","SIBATÉ / Cundinamarca","25740"
"state_co_739","base.co","SILVANIA / Cundinamarca","25743"
"state_co_740","base.co","SIMIJACA / Cundinamarca","25745"
"state_co_741","base.co","SOACHA / Cundinamarca","25754"
"state_co_742","base.co","SOPÓ / Cundinamarca","25758"
"state_co_743","base.co","SUBACHOQUE / Cundinamarca","25769"
"state_co_744","base.co","SUESCA / Cundinamarca","25772"
"state_co_745","base.co","SUPATÁ / Cundinamarca","25777"
"state_co_746","base.co","SUSA / Cundinamarca","25779"
"state_co_747","base.co","SUTATAUSA / Cundinamarca","25781"
"state_co_748","base.co","TABIO / Cundinamarca","25785"
"state_co_749","base.co","TAUSA / Cundinamarca","25793"
"state_co_750","base.co","TENA / Cundinamarca","25797"
"state_co_751","base.co","TENJO / Cundinamarca","25799"
"state_co_752","base.co","TIBACUY / Cundinamarca","25805"
"state_co_753","base.co","TIBIRITA / Cundinamarca","25807"
"state_co_754","base.co","TOCAIMA / Cundinamarca","25815"
"state_co_755","base.co","TOCANCIPÁ / Cundinamarca","25817"
"state_co_756","base.co","TOPAIPÍ / Cundinamarca","25823"
"state_co_757","base.co","UBALÁ / Cundinamarca","25839"
"state_co_758","base.co","UBAQUE / Cundinamarca","25841"
"state_co_759","base.co","VILLA DE SAN DIEGO DE UBATE / Cundinamarca","25843"
"state_co_760","base.co","UNE / Cundinamarca","25845"
"state_co_761","base.co","ÚTICA / Cundinamarca","25851"
"state_co_762","base.co","VERGARA / Cundinamarca","25862"
"state_co_763","base.co","VIANÍ / Cundinamarca","25867"
"state_co_764","base.co","VILLAGÓMEZ / Cundinamarca","25871"
"state_co_765","base.co","VILLAPINZÓN / Cundinamarca","25873"
"state_co_766","base.co","VILLETA / Cundinamarca","25875"
"state_co_767","base.co","VIOTÁ / Cundinamarca","25878"
"state_co_768","base.co","YACOPÍ / Cundinamarca","25885"
"state_co_769","base.co","ZIPACÓN / Cundinamarca","25898"
"state_co_770","base.co","ZIPAQUIRÁ / Cundinamarca","25899"
"state_co_771","base.co","QUIBDÓ / Chocó","27001"
"state_co_772","base.co","ACANDÍ / Chocó","27006"
"state_co_773","base.co","ALTO BAUDO / Chocó","27025"
"state_co_774","base.co","ATRATO / Chocó","27050"
"state_co_775","base.co","BAGADÓ / Chocó","27073"
"state_co_776","base.co","BAHÍA SOLANO / Chocó","27075"
"state_co_777","base.co","BAJO BAUDÓ / Chocó","27077"
"state_co_778","base.co","BELÉN DE BAJIRÁ / Chocó","27086"
"state_co_779","base.co","BOJAYA / Chocó","27099"
"state_co_780","base.co","EL CANTÓN DEL SAN PABLO / Chocó","27135"
"state_co_781","base.co","CARMEN DEL DARIEN / Chocó","27150"
"state_co_782","base.co","CÉRTEGUI / Chocó","27160"
"state_co_783","base.co","CONDOTO / Chocó","27205"
"state_co_784","base.co","EL CARMEN DE ATRATO / Chocó","27245"
"state_co_785","base.co","EL LITORAL DEL SAN JUAN / Chocó","27250"
"state_co_786","base.co","ISTMINA / Chocó","27361"
"state_co_787","base.co","JURADÓ / Chocó","27372"
"state_co_788","base.co","LLORÓ / Chocó","27413"
"state_co_789","base.co","MEDIO ATRATO / Chocó","27425"
"state_co_790","base.co","MEDIO BAUDÓ / Chocó","27430"
"state_co_791","base.co","MEDIO SAN JUAN / Chocó","27450"
"state_co_792","base.co","NÓVITA / Chocó","27491"
"state_co_793","base.co","NUQUÍ / Chocó","27495"
"state_co_794","base.co","RÍO IRO / Chocó","27580"
"state_co_795","base.co","RÍO QUITO / Chocó","27600"
"state_co_796","base.co","RIOSUCIO / Chocó","27615"
"state_co_797","base.co","SAN JOSÉ DEL PALMAR / Chocó","27660"
"state_co_798","base.co","SIPÍ / Chocó","27745"
"state_co_799","base.co","TADÓ / Chocó","27787"
"state_co_800","base.co","UNGUÍA / Chocó","27800"
"state_co_801","base.co","UNIÓN PANAMERICANA / Chocó","27810"
"state_co_802","base.co","NEIVA / Huila","41001"
"state_co_803","base.co","ACEVEDO / Huila","41006"
"state_co_804","base.co","AGRADO / Huila","41013"
"state_co_805","base.co","AIPE / Huila","41016"
"state_co_806","base.co","ALGECIRAS / Huila","41020"
"state_co_807","base.co","ALTAMIRA / Huila","41026"
"state_co_808","base.co","BARAYA / Huila","41078"
"state_co_809","base.co","CAMPOALEGRE / Huila","41132"
"state_co_810","base.co","COLOMBIA / Huila","41206"
"state_co_811","base.co","ELÍAS / Huila","41244"
"state_co_812","base.co","GARZÓN / Huila","41298"
"state_co_813","base.co","GIGANTE / Huila","41306"
"state_co_814","base.co","GUADALUPE / Huila","41319"
"state_co_815","base.co","HOBO / Huila","41349"
"state_co_816","base.co","IQUIRA / Huila","41357"
"state_co_817","base.co","ISNOS / Huila","41359"
"state_co_818","base.co","LA ARGENTINA / Huila","41378"
"state_co_819","base.co","LA PLATA / Huila","41396"
"state_co_820","base.co","NÁTAGA / Huila","41483"
"state_co_821","base.co","OPORAPA / Huila","41503"
"state_co_822","base.co","PAICOL / Huila","41518"
"state_co_823","base.co","PALERMO / Huila","41524"
"state_co_824","base.co","PALESTINA / Huila","41530"
"state_co_825","base.co","PITAL / Huila","41548"
"state_co_826","base.co","PITALITO / Huila","41551"
"state_co_827","base.co","RIVERA / Huila","41615"
"state_co_828","base.co","SALADOBLANCO / Huila","41660"
"state_co_829","base.co","SAN AGUSTÍN / Huila","41668"
"state_co_830","base.co","SANTA MARÍA / Huila","41676"
"state_co_831","base.co","SUAZA / Huila","41770"
"state_co_832","base.co","TARQUI / Huila","41791"
"state_co_833","base.co","TESALIA / Huila","41797"
"state_co_834","base.co","TELLO / Huila","41799"
"state_co_835","base.co","TERUEL / Huila","41801"
"state_co_836","base.co","TIMANÁ / Huila","41807"
"state_co_837","base.co","VILLAVIEJA / Huila","41872"
"state_co_838","base.co","YAGUARÁ / Huila","41885"
"state_co_839","base.co","RIOHACHA / La Guajira","44001"
"state_co_840","base.co","ALBANIA / La Guajira","44035"
"state_co_841","base.co","BARRANCAS / La Guajira","44078"
"state_co_842","base.co","DIBULLA / La Guajira","44090"
"state_co_843","base.co","DISTRACCIÓN / La Guajira","44098"
"state_co_844","base.co","EL MOLINO / La Guajira","44110"
"state_co_845","base.co","FONSECA / La Guajira","44279"
"state_co_846","base.co","HATONUEVO / La Guajira","44378"
"state_co_847","base.co","LA JAGUA DEL PILAR / La Guajira","44420"
"state_co_848","base.co","MAICAO / La Guajira","44430"
"state_co_849","base.co","MANAURE / La Guajira","44560"
"state_co_850","base.co","SAN JUAN DEL CESAR / La Guajira","44650"
"state_co_851","base.co","URIBIA / La Guajira","44847"
"state_co_852","base.co","URUMITA / La Guajira","44855"
"state_co_853","base.co","VILLANUEVA / La Guajira","44874"
"state_co_854","base.co","SANTA MARTA / Magdalena","47001"
"state_co_855","base.co","ALGARROBO / Magdalena","47030"
"state_co_856","base.co","ARACATACA / Magdalena","47053"
"state_co_857","base.co","ARIGUANÍ / Magdalena","47058"
"state_co_858","base.co","CERRO SAN ANTONIO / Magdalena","47161"
"state_co_859","base.co","CHIBOLO / Magdalena","47170"
"state_co_860","base.co","CIÉNAGA / Magdalena","47189"
"state_co_861","base.co","CONCORDIA / Magdalena","47205"
"state_co_862","base.co","EL BANCO / Magdalena","47245"
"state_co_863","base.co","EL PIÑON / Magdalena","47258"
"state_co_864","base.co","EL RETÉN / Magdalena","47268"
"state_co_865","base.co","FUNDACIÓN / Magdalena","47288"
"state_co_866","base.co","GUAMAL / Magdalena","47318"
"state_co_867","base.co","NUEVA GRANADA / Magdalena","47460"
"state_co_868","base.co","PEDRAZA / Magdalena","47541"
"state_co_869","base.co","PIJIÑO DEL CARMEN / Magdalena","47545"
"state_co_870","base.co","PIVIJAY / Magdalena","47551"
"state_co_871","base.co","PLATO / Magdalena","47555"
"state_co_872","base.co","PUEBLOVIEJO / Magdalena","47570"
"state_co_873","base.co","REMOLINO / Magdalena","47605"
"state_co_874","base.co","SABANAS DE SAN ANGEL / Magdalena","47660"
"state_co_875","base.co","SALAMINA / Magdalena","47675"
"state_co_876","base.co","SAN SEBASTIÁN DE BUENAVISTA / Magdalena","47692"
"state_co_877","base.co","SAN ZENÓN / Magdalena","47703"
"state_co_878","base.co","SANTA ANA / Magdalena","47707"
"state_co_879","base.co","SANTA BÁRBARA DE PINTO / Magdalena","47720"
"state_co_880","base.co","SITIONUEVO / Magdalena","47745"
"state_co_881","base.co","TENERIFE / Magdalena","47798"
"state_co_882","base.co","ZAPAYÁN / Magdalena","47960"
"state_co_883","base.co","ZONA BANANERA / Magdalena","47980"
"state_co_884","base.co","VILLAVICENCIO / Meta","50001"
"state_co_885","base.co","ACACÍAS / Meta","50006"
"state_co_886","base.co","BARRANCA DE UPÍA / Meta","50110"
"state_co_887","base.co","CABUYARO / Meta","50124"
"state_co_888","base.co","CASTILLA LA NUEVA / Meta","50150"
"state_co_889","base.co","CUBARRAL / Meta","50223"
"state_co_890","base.co","CUMARAL / Meta","50226"
"state_co_891","base.co","EL CALVARIO / Meta","50245"
"state_co_892","base.co","EL CASTILLO / Meta","50251"
"state_co_893","base.co","EL DORADO / Meta","50270"
"state_co_894","base.co","FUENTE DE ORO / Meta","50287"
"state_co_895","base.co","GRANADA / Meta","50313"
"state_co_896","base.co","GUAMAL / Meta","50318"
"state_co_897","base.co","MAPIRIPÁN / Meta","50325"
"state_co_898","base.co","MESETAS / Meta","50330"
"state_co_899","base.co","LA MACARENA / Meta","50350"
"state_co_900","base.co","URIBE / Meta","50370"
"state_co_901","base.co","LEJANÍAS / Meta","50400"
"state_co_902","base.co","PUERTO CONCORDIA / Meta","50450"
"state_co_903","base.co","PUERTO GAITÁN / Meta","50568"
"state_co_904","base.co","PUERTO LÓPEZ / Meta","50573"
"state_co_905","base.co","PUERTO LLERAS / Meta","50577"
"state_co_906","base.co","PUERTO RICO / Meta","50590"
"state_co_907","base.co","RESTREPO / Meta","50606"
"state_co_908","base.co","SAN CARLOS DE GUAROA / Meta","50680"
"state_co_909","base.co","SAN JUAN DE ARAMA / Meta","50683"
"state_co_910","base.co","SAN JUANITO / Meta","50686"
"state_co_911","base.co","SAN MARTÍN / Meta","50689"
"state_co_912","base.co","VISTAHERMOSA / Meta","50711"
"state_co_913","base.co","PASTO / Nariño","52001"
"state_co_914","base.co","ALBÁN / Nariño","52019"
"state_co_915","base.co","ALDANA / Nariño","52022"
"state_co_916","base.co","ANCUYÁ / Nariño","52036"
"state_co_917","base.co","ARBOLEDA / Nariño","52051"
"state_co_918","base.co","BARBACOAS / Nariño","52079"
"state_co_919","base.co","BELÉN / Nariño","52083"
"state_co_920","base.co","BUESACO / Nariño","52110"
"state_co_921","base.co","COLÓN / Nariño","52203"
"state_co_922","base.co","CONSACA / Nariño","52207"
"state_co_923","base.co","CONTADERO / Nariño","52210"
"state_co_924","base.co","CÓRDOBA / Nariño","52215"
"state_co_925","base.co","CUASPUD / Nariño","52224"
"state_co_926","base.co","CUMBAL / Nariño","52227"
"state_co_927","base.co","CUMBITARA / Nariño","52233"
"state_co_928","base.co","CHACHAGÜÍ / Nariño","52240"
"state_co_929","base.co","EL CHARCO / Nariño","52250"
"state_co_930","base.co","EL PEÑOL / Nariño","52254"
"state_co_931","base.co","EL ROSARIO / Nariño","52256"
"state_co_932","base.co","EL TABLÓN DE GÓMEZ / Nariño","52258"
"state_co_933","base.co","EL TAMBO / Nariño","52260"
"state_co_934","base.co","FUNES / Nariño","52287"
"state_co_935","base.co","GUACHUCAL / Nariño","52317"
"state_co_936","base.co","GUAITARILLA / Nariño","52320"
"state_co_937","base.co","GUALMATÁN / Nariño","52323"
"state_co_938","base.co","ILES / Nariño","52352"
"state_co_939","base.co","IMUÉS / Nariño","52354"
"state_co_940","base.co","IPIALES / Nariño","52356"
"state_co_941","base.co","LA CRUZ / Nariño","52378"
"state_co_942","base.co","LA FLORIDA / Nariño","52381"
"state_co_943","base.co","LA LLANADA / Nariño","52385"
"state_co_944","base.co","LA TOLA / Nariño","52390"
"state_co_945","base.co","LA UNIÓN / Nariño","52399"
"state_co_946","base.co","LEIVA / Nariño","52405"
"state_co_947","base.co","LINARES / Nariño","52411"
"state_co_948","base.co","LOS ANDES / Nariño","52418"
"state_co_949","base.co","MAGÜI / Nariño","52427"
"state_co_950","base.co","MALLAMA / Nariño","52435"
"state_co_951","base.co","MOSQUERA / Nariño","52473"
"state_co_952","base.co","NARIÑO / Nariño","52480"
"state_co_953","base.co","OLAYA HERRERA / Nariño","52490"
"state_co_954","base.co","OSPINA / Nariño","52506"
"state_co_955","base.co","FRANCISCO PIZARRO / Nariño","52520"
"state_co_956","base.co","POLICARPA / Nariño","52540"
"state_co_957","base.co","POTOSÍ / Nariño","52560"
"state_co_958","base.co","PROVIDENCIA / Nariño","52565"
"state_co_959","base.co","PUERRES / Nariño","52573"
"state_co_960","base.co","PUPIALES / Nariño","52585"
"state_co_961","base.co","RICAURTE / Nariño","52612"
"state_co_962","base.co","ROBERTO PAYÁN / Nariño","52621"
"state_co_963","base.co","SAMANIEGO / Nariño","52678"
"state_co_964","base.co","SANDONÁ / Nariño","52683"
"state_co_965","base.co","SAN BERNARDO / Nariño","52685"
"state_co_966","base.co","SAN LORENZO / Nariño","52687"
"state_co_967","base.co","SAN PABLO / Nariño","52693"
"state_co_968","base.co","SAN PEDRO DE CARTAGO / Nariño","52694"
"state_co_969","base.co","SANTA BÁRBARA / Nariño","52696"
"state_co_970","base.co","SANTACRUZ / Nariño","52699"
"state_co_971","base.co","SAPUYES / Nariño","52720"
"state_co_972","base.co","TAMINANGO / Nariño","52786"
"state_co_973","base.co","TANGUA / Nariño","52788"
"state_co_974","base.co","TUMACO / Nariño","52835"
"state_co_975","base.co","TÚQUERRES / Nariño","52838"
"state_co_976","base.co","YACUANQUER / Nariño","52885"
"state_co_977","base.co","CÚCUTA / Norte de Santander","54001"
"state_co_978","base.co","ABREGO / Norte de Santander","54003"
"state_co_979","base.co","ARBOLEDAS / Norte de Santander","54051"
"state_co_980","base.co","BOCHALEMA / Norte de Santander","54099"
"state_co_981","base.co","BUCARASICA / Norte de Santander","54109"
"state_co_982","base.co","CÁCOTA / Norte de Santander","54125"
"state_co_983","base.co","CACHIRÁ / Norte de Santander","54128"
"state_co_984","base.co","CHINÁCOTA / Norte de Santander","54172"
"state_co_985","base.co","CHITAGÁ / Norte de Santander","54174"
"state_co_986","base.co","CONVENCIÓN / Norte de Santander","54206"
"state_co_987","base.co","CUCUTILLA / Norte de Santander","54223"
"state_co_988","base.co","DURANIA / Norte de Santander","54239"
"state_co_989","base.co","EL CARMEN / Norte de Santander","54245"
"state_co_990","base.co","EL TARRA / Norte de Santander","54250"
"state_co_991","base.co","EL ZULIA / Norte de Santander","54261"
"state_co_992","base.co","GRAMALOTE / Norte de Santander","54313"
"state_co_993","base.co","HACARÍ / Norte de Santander","54344"
"state_co_994","base.co","HERRÁN / Norte de Santander","54347"
"state_co_995","base.co","LABATECA / Norte de Santander","54377"
"state_co_996","base.co","LA ESPERANZA / Norte de Santander","54385"
"state_co_997","base.co","LA PLAYA / Norte de Santander","54398"
"state_co_998","base.co","LOS PATIOS / Norte de Santander","54405"
"state_co_999","base.co","LOURDES / Norte de Santander","54418"
"state_co_1000","base.co","MUTISCUA / Norte de Santander","54480"
"state_co_1001","base.co","OCAÑA / Norte de Santander","54498"
"state_co_1002","base.co","PAMPLONA / Norte de Santander","54518"
"state_co_1003","base.co","PAMPLONITA / Norte de Santander","54520"
"state_co_1004","base.co","PUERTO SANTANDER / Norte de Santander","54553"
"state_co_1005","base.co","RAGONVALIA / Norte de Santander","54599"
"state_co_1006","base.co","SALAZAR / Norte de Santander","54660"
"state_co_1007","base.co","SAN CALIXTO / Norte de Santander","54670"
"state_co_1008","base.co","SAN CAYETANO / Norte de Santander","54673"
"state_co_1009","base.co","SANTIAGO / Norte de Santander","54680"
"state_co_1010","base.co","SARDINATA / Norte de Santander","54720"
"state_co_1011","base.co","SILOS / Norte de Santander","54743"
"state_co_1012","base.co","TEORAMA / Norte de Santander","54800"
"state_co_1013","base.co","TIBÚ / Norte de Santander","54810"
"state_co_1014","base.co","TOLEDO / Norte de Santander","54820"
"state_co_1015","base.co","VILLA CARO / Norte de Santander","54871"
"state_co_1016","base.co","VILLA DEL ROSARIO / Norte de Santander","54874"
"state_co_1017","base.co","ARMENIA / Quindio","63001"
"state_co_1018","base.co","BUENAVISTA / Quindio","63111"
"state_co_1019","base.co","CALARCA / Quindio","63130"
"state_co_1020","base.co","CIRCASIA / Quindio","63190"
"state_co_1021","base.co","CÓRDOBA / Quindio","63212"
"state_co_1022","base.co","FILANDIA / Quindio","63272"
"state_co_1023","base.co","GÉNOVA / Quindio","63302"
"state_co_1024","base.co","LA TEBAIDA / Quindio","63401"
"state_co_1025","base.co","MONTENEGRO / Quindio","63470"
"state_co_1026","base.co","PIJAO / Quindio","63548"
"state_co_1027","base.co","QUIMBAYA / Quindio","63594"
"state_co_1028","base.co","SALENTO / Quindio","63690"
"state_co_1029","base.co","PEREIRA / Risaralda","66001"
"state_co_1030","base.co","APÍA / Risaralda","66045"
"state_co_1031","base.co","BALBOA / Risaralda","66075"
"state_co_1032","base.co","BELÉN DE UMBRÍA / Risaralda","66088"
"state_co_1033","base.co","DOSQUEBRADAS / Risaralda","66170"
"state_co_1034","base.co","GUÁTICA / Risaralda","66318"
"state_co_1035","base.co","LA CELIA / Risaralda","66383"
"state_co_1036","base.co","LA VIRGINIA / Risaralda","66400"
"state_co_1037","base.co","MARSELLA / Risaralda","66440"
"state_co_1038","base.co","MISTRATÓ / Risaralda","66456"
"state_co_1039","base.co","PUEBLO RICO / Risaralda","66572"
"state_co_1040","base.co","QUINCHÍA / Risaralda","66594"
"state_co_1041","base.co","SANTA ROSA DE CABAL / Risaralda","66682"
"state_co_1042","base.co","SANTUARIO / Risaralda","66687"
"state_co_1043","base.co","BUCARAMANGA / Santander","68001"
"state_co_1044","base.co","AGUADA / Santander","68013"
"state_co_1045","base.co","ALBANIA / Santander","68020"
"state_co_1046","base.co","ARATOCA / Santander","68051"
"state_co_1047","base.co","BARBOSA / Santander","68077"
"state_co_1048","base.co","BARICHARA / Santander","68079"
"state_co_1049","base.co","BARRANCABERMEJA / Santander","68081"
"state_co_1050","base.co","BETULIA / Santander","68092"
"state_co_1051","base.co","BOLÍVAR / Santander","68101"
"state_co_1052","base.co","CABRERA / Santander","68121"
"state_co_1053","base.co","CALIFORNIA / Santander","68132"
"state_co_1054","base.co","CAPITANEJO / Santander","68147"
"state_co_1055","base.co","CARCASÍ / Santander","68152"
"state_co_1056","base.co","CEPITÁ / Santander","68160"
"state_co_1057","base.co","CERRITO / Santander","68162"
"state_co_1058","base.co","CHARALÁ / Santander","68167"
"state_co_1059","base.co","CHARTA / Santander","68169"
"state_co_1060","base.co","CHIMA / Santander","68176"
"state_co_1061","base.co","CHIPATÁ / Santander","68179"
"state_co_1062","base.co","CIMITARRA / Santander","68190"
"state_co_1063","base.co","CONCEPCIÓN / Santander","68207"
"state_co_1064","base.co","CONFINES / Santander","68209"
"state_co_1065","base.co","CONTRATACIÓN / Santander","68211"
"state_co_1066","base.co","COROMORO / Santander","68217"
"state_co_1067","base.co","CURITÍ / Santander","68229"
"state_co_1068","base.co","EL CARMEN DE CHUCURÍ / Santander","68235"
"state_co_1069","base.co","EL GUACAMAYO / Santander","68245"
"state_co_1070","base.co","EL PEÑÓN / Santander","68250"
"state_co_1071","base.co","EL PLAYÓN / Santander","68255"
"state_co_1072","base.co","ENCINO / Santander","68264"
"state_co_1073","base.co","ENCISO / Santander","68266"
"state_co_1074","base.co","FLORIÁN / Santander","68271"
"state_co_1075","base.co","FLORIDABLANCA / Santander","68276"
"state_co_1076","base.co","GALÁN / Santander","68296"
"state_co_1077","base.co","GAMBITA / Santander","68298"
"state_co_1078","base.co","GIRÓN / Santander","68307"
"state_co_1079","base.co","GUACA / Santander","68318"
"state_co_1080","base.co","GUADALUPE / Santander","68320"
"state_co_1081","base.co","GUAPOTÁ / Santander","68322"
"state_co_1082","base.co","GUAVATÁ / Santander","68324"
"state_co_1083","base.co","GÜEPSA / Santander","68327"
"state_co_1084","base.co","HATO / Santander","68344"
"state_co_1085","base.co","JESÚS MARÍA / Santander","68368"
"state_co_1086","base.co","JORDÁN / Santander","68370"
"state_co_1087","base.co","LA BELLEZA / Santander","68377"
"state_co_1088","base.co","LANDÁZURI / Santander","68385"
"state_co_1089","base.co","LA PAZ / Santander","68397"
"state_co_1090","base.co","LEBRÍJA / Santander","68406"
"state_co_1091","base.co","LOS SANTOS / Santander","68418"
"state_co_1092","base.co","MACARAVITA / Santander","68425"
"state_co_1093","base.co","MÁLAGA / Santander","68432"
"state_co_1094","base.co","MATANZA / Santander","68444"
"state_co_1095","base.co","MOGOTES / Santander","68464"
"state_co_1096","base.co","MOLAGAVITA / Santander","68468"
"state_co_1097","base.co","OCAMONTE / Santander","68498"
"state_co_1098","base.co","OIBA / Santander","68500"
"state_co_1099","base.co","ONZAGA / Santander","68502"
"state_co_1100","base.co","PALMAR / Santander","68522"
"state_co_1101","base.co","PALMAS DEL SOCORRO / Santander","68524"
"state_co_1102","base.co","PÁRAMO / Santander","68533"
"state_co_1103","base.co","PIEDECUESTA / Santander","68547"
"state_co_1104","base.co","PINCHOTE / Santander","68549"
"state_co_1105","base.co","PUENTE NACIONAL / Santander","68572"
"state_co_1106","base.co","PUERTO PARRA / Santander","68573"
"state_co_1107","base.co","PUERTO WILCHES / Santander","68575"
"state_co_1108","base.co","RIONEGRO / Santander","68615"
"state_co_1109","base.co","SABANA DE TORRES / Santander","68655"
"state_co_1110","base.co","SAN ANDRÉS / Santander","68669"
"state_co_1111","base.co","SAN BENITO / Santander","68673"
"state_co_1112","base.co","SAN GIL / Santander","68679"
"state_co_1113","base.co","SAN JOAQUÍN / Santander","68682"
"state_co_1114","base.co","SAN JOSÉ DE MIRANDA / Santander","68684"
"state_co_1115","base.co","SAN MIGUEL / Santander","68686"
"state_co_1116","base.co","SAN VICENTE DE CHUCURÍ / Santander","68689"
"state_co_1117","base.co","SANTA BÁRBARA / Santander","68705"
"state_co_1118","base.co","SANTA HELENA DEL OPÓN / Santander","68720"
"state_co_1119","base.co","SIMACOTA / Santander","68745"
"state_co_1120","base.co","SOCORRO / Santander","68755"
"state_co_1121","base.co","SUAITA / Santander","68770"
"state_co_1122","base.co","SUCRE / Santander","68773"
"state_co_1123","base.co","SURATÁ / Santander","68780"
"state_co_1124","base.co","TONA / Santander","68820"
"state_co_1125","base.co","VALLE DE SAN JOSÉ / Santander","68855"
"state_co_1126","base.co","VÉLEZ / Santander","68861"
"state_co_1127","base.co","VETAS / Santander","68867"
"state_co_1128","base.co","VILLANUEVA / Santander","68872"
"state_co_1129","base.co","ZAPATOCA / Santander","68895"
"state_co_1130","base.co","SINCELEJO / Sucre","70001"
"state_co_1131","base.co","BUENAVISTA / Sucre","70110"
"state_co_1132","base.co","CAIMITO / Sucre","70124"
"state_co_1133","base.co","COLOSO / Sucre","70204"
"state_co_1134","base.co","COROZAL / Sucre","70215"
"state_co_1135","base.co","COVEÑAS / Sucre","70221"
"state_co_1136","base.co","CHALÁN / Sucre","70230"
"state_co_1137","base.co","EL ROBLE / Sucre","70233"
"state_co_1138","base.co","GALERAS / Sucre","70235"
"state_co_1139","base.co","GUARANDA / Sucre","70265"
"state_co_1140","base.co","LA UNIÓN / Sucre","70400"
"state_co_1141","base.co","LOS PALMITOS / Sucre","70418"
"state_co_1142","base.co","MAJAGUAL / Sucre","70429"
"state_co_1143","base.co","MORROA / Sucre","70473"
"state_co_1144","base.co","OVEJAS / Sucre","70508"
