id,code,name,user_type_id:id,reconcile,chart_template_id:id
ID_C161505,161505,ADQUIRIDAS,account.data_account_type_current_assets,false,l10n_co_comercial
ID_C161510,161510,FORMADAS,account.data_account_type_current_assets,false,l10n_co_comercial
ID_C161599,161599,AJUSTES POR INFLACION,account.data_account_type_current_assets,false,l10n_co_comercial
ID_C162005,162005,CONCESIONES,account.data_account_type_current_assets,false,l10n_co_comercial
ID_C162010,162010,FRANQUICIAS,account.data_account_type_current_assets,false,l10n_co_comercial
ID_C162099,162099,AJUSTES POR INFLACION,account.data_account_type_current_assets,false,l10n_co_comercial
ID_C162505,162505,DERECHOS DE AUTOR,account.data_account_type_current_assets,false,l10n_co_comercial
ID_C162510,162510,PUESTO DE BOLSA,account.data_account_type_current_assets,false,l10n_co_comercial
ID_C162515,162515,EN FIDEICOMISOS INMOBILIARIOS,account.data_account_type_current_assets,false,l10n_co_comercial
ID_C162520,162520,EN FIDEICOMISOS DE GARANTIA,account.data_account_type_current_assets,false,l10n_co_comercial
ID_C162525,162525,EN FIDEICOMISOS DE ADMINISTRACION,account.data_account_type_current_assets,false,l10n_co_comercial
ID_C162535,162535,EN BIENES RECIBIDOS EN ARRENDAMIENTO FINANCIERO (LEASING),account.data_account_type_current_assets,false,l10n_co_comercial
ID_C162595,162595,OTROS,account.data_account_type_current_assets,false,l10n_co_comercial
ID_C162599,162599,AJUSTES POR INFLACION,account.data_account_type_current_assets,false,l10n_co_comercial
ID_C163099,163099,AJUSTES POR INFLACION,account.data_account_type_current_assets,false,l10n_co_comercial
ID_C163505,163505,LICENCIAS,account.data_account_type_current_assets,false,l10n_co_comercial
ID_C163599,163599,AJUSTES POR INFLACION,account.data_account_type_current_assets,false,l10n_co_comercial
ID_C169805,169805,CREDITO MERCANTIL,account.data_account_type_current_assets,false,l10n_co_comercial
ID_C169810,169810,MARCAS,account.data_account_type_current_assets,false,l10n_co_comercial
ID_C169815,169815,PATENTES,account.data_account_type_current_assets,false,l10n_co_comercial
ID_C169820,169820,CONCESIONES Y FRANQUICIAS,account.data_account_type_current_assets,false,l10n_co_comercial
ID_C169830,169830,DERECHOS,account.data_account_type_current_assets,false,l10n_co_comercial
ID_C169835,169835,KNOW HOW,account.data_account_type_current_assets,false,l10n_co_comercial
ID_C169840,169840,LICENCIAS,account.data_account_type_current_assets,false,l10n_co_comercial
ID_C169899,169899,AJUSTES POR INFLACION,account.data_account_type_current_assets,false,l10n_co_comercial
ID_C170505,170505,INTERESES,account.data_account_type_current_assets,false,l10n_co_comercial
ID_C170510,170510,HONORARIOS,account.data_account_type_current_assets,false,l10n_co_comercial
ID_C170515,170515,COMISIONES,account.data_account_type_current_assets,false,l10n_co_comercial
ID_C170520,170520,SEGUROS Y FIANZAS,account.data_account_type_current_assets,false,l10n_co_comercial
ID_C170525,170525,ARRENDAMIENTOS,account.data_account_type_current_assets,false,l10n_co_comercial
ID_C170530,170530,BODEGAJES,account.data_account_type_current_assets,false,l10n_co_comercial
ID_C170535,170535,MANTENIMIENTO EQUIPOS,account.data_account_type_current_assets,false,l10n_co_comercial
ID_C170540,170540,SERVICIOS,account.data_account_type_current_assets,false,l10n_co_comercial
ID_C170545,170545,SUSCRIPCIONES,account.data_account_type_current_assets,false,l10n_co_comercial
ID_C170595,170595,OTROS,account.data_account_type_current_assets,false,l10n_co_comercial
ID_C171004,171004,ORGANIZACION Y PREOPERATIVOS,account.data_account_type_current_assets,false,l10n_co_comercial
ID_C171008,171008,REMODELACIONES,account.data_account_type_current_assets,false,l10n_co_comercial
ID_C171012,171012,ESTUDIOS; INVESTIGACIONES Y PROYECTOS,account.data_account_type_current_assets,false,l10n_co_comercial
ID_C171016,171016,PROGRAMAS PARA COMPUTADOR (SOFTWARE),account.data_account_type_current_assets,false,l10n_co_comercial
ID_C171020,171020,UTILES Y PAPELERIA,account.data_account_type_current_assets,false,l10n_co_comercial
ID_C171024,171024,MEJORAS A PROPIEDADES AJENAS,account.data_account_type_current_assets,false,l10n_co_comercial
ID_C171028,171028,CONTRIBUCIONES Y AFILIACIONES,account.data_account_type_current_assets,false,l10n_co_comercial
ID_C171032,171032,ENTRENAMIENTO DE PERSONAL,account.data_account_type_current_assets,false,l10n_co_comercial
ID_C171036,171036,FERIAS Y EXPOSICIONES,account.data_account_type_current_assets,false,l10n_co_comercial
ID_C171040,171040,LICENCIAS,account.data_account_type_current_assets,false,l10n_co_comercial
ID_C171044,171044,PUBLICIDAD; PROPAGANDA Y AVISOS,account.data_account_type_current_assets,false,l10n_co_comercial
ID_C171048,171048,ELEMENTOS DE ASEO Y CAFETERIA,account.data_account_type_current_assets,false,l10n_co_comercial
ID_C171052,171052,MOLDES Y TROQUELES,account.data_account_type_current_assets,false,l10n_co_comercial
ID_C171056,171056,INSTRUMENTAL QUIRURGICO,account.data_account_type_current_assets,false,l10n_co_comercial
ID_C171060,171060,DOTACION Y SUMINISTRO A TRABAJADORES,account.data_account_type_current_assets,false,l10n_co_comercial
ID_C171064,171064,ELEMENTOS DE ROPERIA Y LENCERIA,account.data_account_type_current_assets,false,l10n_co_comercial
ID_C171068,171068,LOZA Y CRISTALERIA,account.data_account_type_current_assets,false,l10n_co_comercial
ID_C171072,171072,DESCUENTO EN COLOCACION DE BONOS,account.data_account_type_current_assets,false,l10n_co_comercial
ID_C171076,171076,IMPUESTO DE RENTA DIFERIDO -DEBITOS- POR DIFERENCIAS TEMPORALES,account.data_account_type_current_assets,false,l10n_co_comercial
ID_C171080,171080,CONCURSOS Y LICITACIONES,account.data_account_type_current_assets,false,l10n_co_comercial
ID_C171095,171095,OTROS,account.data_account_type_current_assets,false,l10n_co_comercial
ID_C171099,171099,AJUSTES POR INFLACION,account.data_account_type_current_assets,false,l10n_co_comercial
ID_C171505,171505,POZOS SECOS,account.data_account_type_current_assets,false,l10n_co_comercial
ID_C171510,171510,POZOS NO COMERCIALES,account.data_account_type_current_assets,false,l10n_co_comercial
ID_C171515,171515,OTROS COSTOS DE EXPLORACION,account.data_account_type_current_assets,false,l10n_co_comercial
ID_C171599,171599,AJUSTES POR INFLACION,account.data_account_type_current_assets,false,l10n_co_comercial
ID_C172005,172005,PERFORACION Y EXPLOTACION,account.data_account_type_current_assets,false,l10n_co_comercial
ID_C172010,172010,PERFORACIONES CAMPOS EN DESARROLLO,account.data_account_type_current_assets,false,l10n_co_comercial
ID_C172015,172015,FACILIDADES DE PRODUCCION,account.data_account_type_current_assets,false,l10n_co_comercial
ID_C172020,172020,SERVICIO A POZOS,account.data_account_type_current_assets,false,l10n_co_comercial
ID_C172099,172099,AJUSTES POR INFLACION,account.data_account_type_current_assets,false,l10n_co_comercial
ID_C179805,179805,COSTOS DE EXPLORACION POR AMORTIZAR,account.data_account_type_current_assets,false,l10n_co_comercial
ID_C179810,179810,COSTOS DE EXPLOTACION Y DESARROLLO,account.data_account_type_current_assets,false,l10n_co_comercial
ID_C179899,179899,AJUSTES POR INFLACION,account.data_account_type_current_assets,false,l10n_co_comercial
ID_C180505,180505,OBRAS DE ARTE,account.data_account_type_current_assets,false,l10n_co_comercial
ID_C180510,180510,BIBLIOTECAS,account.data_account_type_current_assets,false,l10n_co_comercial
ID_C180595,180595,OTROS,account.data_account_type_current_assets,false,l10n_co_comercial
ID_C180599,180599,AJUSTES POR INFLACION,account.data_account_type_current_assets,false,l10n_co_comercial
ID_C189505,189505,MAQUINAS PORTEADORAS,account.data_account_type_current_assets,false,l10n_co_comercial
ID_C189510,189510,BIENES ENTREGADOS EN COMODATO,account.data_account_type_current_assets,false,l10n_co_comercial
ID_C189515,189515,AMORTIZACION ACUMULADA DE BIENES ENTREGADOS EN COMODATO (CR),account.data_account_type_current_assets,false,l10n_co_comercial
ID_C189520,189520,BIENES RECIBIDOS EN PAGO,account.data_account_type_current_assets,false,l10n_co_comercial
ID_C189525,189525,DERECHOS SUCESORALES,account.data_account_type_current_assets,false,l10n_co_comercial
ID_C189530,189530,ESTAMPILLAS,account.data_account_type_current_assets,false,l10n_co_comercial
ID_C189595,189595,OTROS,account.data_account_type_current_assets,false,l10n_co_comercial
ID_C189599,189599,AJUSTES POR INFLACION,account.data_account_type_current_assets,false,l10n_co_comercial
ID_C189905,189905,BIENES DE ARTE Y CULTURA,account.data_account_type_current_assets,false,l10n_co_comercial
ID_C189995,189995,DIVERSOS,account.data_account_type_current_assets,false,l10n_co_comercial
ID_C190505,190505,ACCIONES,account.data_account_type_current_assets,false,l10n_co_comercial
ID_C190510,190510,CUOTAS O PARTES DE INTERES SOCIAL,account.data_account_type_current_assets,false,l10n_co_comercial
ID_C190515,190515,DERECHOS FIDUCIARIOS,account.data_account_type_current_assets,false,l10n_co_comercial
ID_C191004,191004,TERRENOS,account.data_account_type_current_assets,false,l10n_co_comercial
ID_C191006,191006,MATERIALES PROYECTOS PETROLEROS,account.data_account_type_current_assets,false,l10n_co_comercial
ID_C191008,191008,CONSTRUCCIONES Y EDIFICACIONES,account.data_account_type_current_assets,false,l10n_co_comercial
ID_C191012,191012,MAQUINARIA Y EQUIPO,account.data_account_type_current_assets,false,l10n_co_comercial
ID_C191016,191016,EQUIPO DE OFICINA,account.data_account_type_current_assets,false,l10n_co_comercial
ID_C191020,191020,EQUIPO DE COMPUTACION Y COMUNICACION,account.data_account_type_current_assets,false,l10n_co_comercial
ID_C191024,191024,EQUIPO MEDICO CIENTIFICO,account.data_account_type_current_assets,false,l10n_co_comercial
ID_C191028,191028,EQUIPO DE HOTELES Y RESTAURANTES,account.data_account_type_current_assets,false,l10n_co_comercial
ID_C191032,191032,FLOTA Y EQUIPO DE TRANSPORTE,account.data_account_type_current_assets,false,l10n_co_comercial
ID_C191036,191036,FLOTA Y EQUIPO FLUVIAL Y/O MARITIMO,account.data_account_type_current_assets,false,l10n_co_comercial
ID_C191040,191040,FLOTA Y EQUIPO AEREO,account.data_account_type_current_assets,false,l10n_co_comercial
ID_C191044,191044,FLOTA Y EQUIPO FERREO,account.data_account_type_current_assets,false,l10n_co_comercial
ID_C191048,191048,ACUEDUCTOS PLANTAS Y REDES,account.data_account_type_current_assets,false,l10n_co_comercial
ID_C191052,191052,ARMAMENTO DE VIGILANCIA,account.data_account_type_current_assets,false,l10n_co_comercial
ID_C191056,191056,ENVASES Y EMPAQUES,account.data_account_type_current_assets,false,l10n_co_comercial
ID_C191060,191060,PLANTACIONES AGRICOLAS Y FORESTALES,account.data_account_type_current_assets,false,l10n_co_comercial
ID_C191064,191064,VIAS DE COMUNICACION,account.data_account_type_current_assets,false,l10n_co_comercial
ID_C191068,191068,MINAS Y CANTERAS,account.data_account_type_current_assets,false,l10n_co_comercial
ID_C191072,191072,POZOS ARTESIANOS,account.data_account_type_current_assets,false,l10n_co_comercial
ID_C191076,191076,YACIMIENTOS,account.data_account_type_current_assets,false,l10n_co_comercial
ID_C191080,191080,SEMOVIENTES,account.data_account_type_current_assets,false,l10n_co_comercial
ID_C199505,199505,BIENES DE ARTE Y CULTURA,account.data_account_type_current_assets,false,l10n_co_comercial
ID_C199510,199510,BIENES ENTREGADOS EN COMODATO,account.data_account_type_current_assets,false,l10n_co_comercial
ID_C199515,199515,BIENES RECIBIDOS EN PAGO,account.data_account_type_current_assets,false,l10n_co_comercial
ID_C199520,199520,INVENTARIO DE SEMOVIENTES,account.data_account_type_current_assets,false,l10n_co_comercial
ID_C210505,210505,SOBREGIROS,account.data_account_type_liquidity,true,l10n_co_comercial
ID_C210506,210506,PAGARES LEY 550,account.data_account_type_liquidity,true,l10n_co_comercial
ID_C210515,210515,CARTAS DE CREDITO,account.data_account_type_liquidity,true,l10n_co_comercial
ID_C210520,210520,ACEPTACIONES BANCARIAS,account.data_account_type_liquidity,true,l10n_co_comercial
ID_C211005,211005,SOBREGIROS,account.data_account_type_liquidity,true,l10n_co_comercial
ID_C211010,211010,PAGARES,account.data_account_type_liquidity,true,l10n_co_comercial
ID_C211015,211015,CARTAS DE CREDITO,account.data_account_type_liquidity,true,l10n_co_comercial
ID_C211020,211020,ACEPTACIONES BANCARIAS,account.data_account_type_liquidity,true,l10n_co_comercial
ID_C211505,211505,PAGARES,account.data_account_type_current_liabilities,false,l10n_co_comercial
ID_C211510,211510,ACEPTACIONES FINANCIERAS,account.data_account_type_current_liabilities,false,l10n_co_comercial
ID_C211515,211515,CARTAS DE CREDITO,account.data_account_type_current_liabilities,false,l10n_co_comercial
ID_C211520,211520,CONTRATOS DE ARRENDAMIENTO FINANCIERO (LEASING),account.data_account_type_current_liabilities,false,l10n_co_comercial
ID_C212005,212005,PAGARES,account.data_account_type_current_liabilities,false,l10n_co_comercial
ID_C212010,212010,ACEPTACIONES FINANCIERAS,account.data_account_type_current_liabilities,false,l10n_co_comercial
ID_C212020,212020,CONTRATOS DE ARRENDAMIENTO FINANCIERO (LEASING),account.data_account_type_current_liabilities,false,l10n_co_comercial
ID_C212505,212505,SOBREGIROS,account.data_account_type_current_liabilities,false,l10n_co_comercial
ID_C212510,212510,PAGARES,account.data_account_type_current_liabilities,false,l10n_co_comercial
ID_C212515,212515,HIPOTECARIAS,account.data_account_type_current_liabilities,false,l10n_co_comercial
ID_C213505,213505,ACCIONES,account.data_account_type_current_liabilities,false,l10n_co_comercial
ID_C213510,213510,CUOTAS O PARTES DE INTERES SOCIAL,account.data_account_type_current_liabilities,false,l10n_co_comercial
ID_C213515,213515,BONOS,account.data_account_type_current_liabilities,false,l10n_co_comercial
ID_C213520,213520,CEDULAS,account.data_account_type_current_liabilities,false,l10n_co_comercial
ID_C213525,213525,CERTIFICADOS,account.data_account_type_current_liabilities,false,l10n_co_comercial
ID_C213530,213530,PAPELES COMERCIALES,account.data_account_type_current_liabilities,false,l10n_co_comercial
ID_C213535,213535,TITULOS,account.data_account_type_current_liabilities,false,l10n_co_comercial
ID_C213540,213540,ACEPTACIONES BANCARIAS O FINANCIERAS,account.data_account_type_current_liabilities,false,l10n_co_comercial
ID_C213595,213595,OTROS,account.data_account_type_current_liabilities,false,l10n_co_comercial
ID_C214505,214505,GOBIERNO NACIONAL,account.data_account_type_current_liabilities,false,l10n_co_comercial
ID_C214510,214510,ENTIDADES OFICIALES,account.data_account_type_current_liabilities,false,l10n_co_comercial
ID_C219506,219506,PARTICULARES LEY 550,account.data_account_type_current_liabilities,false,l10n_co_comercial
ID_C219510,219510,COMPAÑIAS VINCULADAS,account.data_account_type_current_liabilities,false,l10n_co_comercial
ID_C219515,219515,CASA MATRIZ,account.data_account_type_current_liabilities,false,l10n_co_comercial
ID_C219520,219520,SOCIOS O ACCIONISTAS,account.data_account_type_current_liabilities,false,l10n_co_comercial
ID_C219525,219525,FONDOS Y COOPERATIVAS,account.data_account_type_current_liabilities,false,l10n_co_comercial
ID_C219595,219595,OTRAS,account.data_account_type_current_liabilities,false,l10n_co_comercial
ID_C220505,220505,PROVEEDORES NACIONALES,account.data_account_type_payable,true,l10n_co_comercial
ID_C221005,221005,PROVEEDORES EXTRANJEROS,account.data_account_type_payable,true,l10n_co_comercial
ID_C230505,230505,BANCOS COMERCIALES,account.data_account_type_current_liabilities,false,l10n_co_comercial
ID_C231505,231505,A COMPAÑIAS VINCULADAS,account.data_account_type_current_liabilities,false,l10n_co_comercial
ID_C233505,233505,GASTOS FINANCIEROS,account.data_account_type_payable,true,l10n_co_comercial
ID_C233510,233510,GASTOS LEGALES,account.data_account_type_payable,true,l10n_co_comercial
ID_C233515,233515,LIBROS; SUSCRIPCIONES; PERIODICOS Y REVISTAS,account.data_account_type_payable,true,l10n_co_comercial
ID_C233520,233520,COMISIONES,account.data_account_type_payable,true,l10n_co_comercial
ID_C233525,233525,HONORARIOS,account.data_account_type_payable,true,l10n_co_comercial
ID_C233530,233530,SERVICIOS TECNICOS,account.data_account_type_payable,true,l10n_co_comercial
ID_C233535,233535,SERVICIOS DE MANTENIMIENTO,account.data_account_type_payable,true,l10n_co_comercial
ID_C233540,233540,ARRENDAMIENTOS,account.data_account_type_payable,true,l10n_co_comercial
ID_C233545,233545,TRANSPORTES; FLETES Y ACARREOS,account.data_account_type_payable,true,l10n_co_comercial
ID_C233550,233550,SERVICIOS PUBLICOS,account.data_account_type_payable,true,l10n_co_comercial
ID_C233555,233555,SEGUROS,account.data_account_type_payable,true,l10n_co_comercial
ID_C233560,233560,GASTOS DE VIAJE,account.data_account_type_payable,true,l10n_co_comercial
ID_C233565,233565,GASTOS DE REPRESENTACION Y RELACIONES PUBLICAS,account.data_account_type_payable,true,l10n_co_comercial
ID_C233570,233570,SERVICIOS ADUANEROS,account.data_account_type_payable,true,l10n_co_comercial
ID_C233595,233595,OTROS,account.data_account_type_payable,true,l10n_co_comercial
ID_C235505,235505,ACCIONISTAS,account.data_account_type_payable,true,l10n_co_comercial
ID_C235510,235510,SOCIOS,account.data_account_type_payable,true,l10n_co_comercial
ID_C236005,236005,DIVIDENDOS,account.data_account_type_current_liabilities,false,l10n_co_comercial
ID_C236010,236010,PARTICIPACIONES,account.data_account_type_current_liabilities,false,l10n_co_comercial
ID_C236505,236505,SALARIOS Y PAGOS LABORALES,account.data_account_type_current_liabilities,false,l10n_co_comercial
ID_C236510,236510,DIVIDENDOS Y/O PARTICIPACIONES,account.data_account_type_current_liabilities,false,l10n_co_comercial
ID_C236515,236515,HONORARIOS,account.data_account_type_current_liabilities,false,l10n_co_comercial
ID_C236520,236520,COMISIONES,account.data_account_type_current_liabilities,false,l10n_co_comercial
ID_C236525,236525,SERVICIOS,account.data_account_type_current_liabilities,false,l10n_co_comercial
ID_C236530,236530,ARRENDAMIENTOS,account.data_account_type_current_liabilities,false,l10n_co_comercial
ID_C236535,236535,RENDIMIENTOS FINANCIEROS,account.data_account_type_current_liabilities,false,l10n_co_comercial
ID_C236540,236540,COMPRAS,account.data_account_type_current_liabilities,false,l10n_co_comercial
ID_C236545,236545,LOTERIAS; RIFAS; APUESTAS Y SIMILARES,account.data_account_type_current_liabilities,false,l10n_co_comercial
ID_C236550,236550,POR PAGOS AL EXTERIOR,account.data_account_type_current_liabilities,false,l10n_co_comercial
ID_C236555,236555,POR INGRESOS OBTENIDOS EN EL EXTERIOR,account.data_account_type_current_liabilities,false,l10n_co_comercial
ID_C236560,236560,ENAJENACION PROPIEDADES PLANTA Y EQUIPO PERSONAS NATURALES,account.data_account_type_current_liabilities,false,l10n_co_comercial
ID_C236565,236565,POR IMPUESTO DE TIMBRE,account.data_account_type_current_liabilities,false,l10n_co_comercial
ID_C236570,236570,OTRAS RETENCIONES Y PATRIMONIO,account.data_account_type_current_liabilities,false,l10n_co_comercial
ID_C236575,236575,AUTORRETENCIONES,account.data_account_type_current_liabilities,false,l10n_co_comercial
ID_C236705,236705,IVA RETENIDO AL REGIMEN SIMPLIFICADO,account.data_account_type_current_liabilities,false,l10n_co_comercial
ID_C236710,236710,IVA RETENIDO AL REGIMEN COMUN,account.data_account_type_current_liabilities,false,l10n_co_comercial
ID_C236801,236801,ICA RETENIDO,account.data_account_type_current_liabilities,false,l10n_co_comercial
ID_C237005,237005,APORTES EPS,account.data_account_type_payable,true,l10n_co_comercial
ID_C237006,237006,APORTES A.R.P.,account.data_account_type_payable,true,l10n_co_comercial
ID_C237010,237010,APORTES AL I.C.B.F.; SENA Y CAJAS DE COMPENSACION,account.data_account_type_payable,true,l10n_co_comercial
ID_C237015,237015,APORTES AL F.I.C.,account.data_account_type_payable,true,l10n_co_comercial
ID_C237025,237025,EMBARGOS JUDICIALES,account.data_account_type_payable,true,l10n_co_comercial
ID_C237030,237030,LIBRANZAS,account.data_account_type_payable,true,l10n_co_comercial
ID_C237035,237035,SINDICATOS,account.data_account_type_payable,true,l10n_co_comercial
ID_C237040,237040,COOPERATIVAS,account.data_account_type_payable,true,l10n_co_comercial
ID_C237045,237045,FONDOS,account.data_account_type_payable,true,l10n_co_comercial
ID_C237095,237095,OTROS,account.data_account_type_payable,true,l10n_co_comercial
ID_C238005,238005,DEPOSITARIOS,account.data_account_type_current_liabilities,false,l10n_co_comercial
ID_C238010,238010,COMISIONISTAS DE BOLSAS,account.data_account_type_current_liabilities,false,l10n_co_comercial
ID_C238015,238015,SOCIEDAD ADMINISTRADORA - FONDOS DE INVERSION,account.data_account_type_current_liabilities,false,l10n_co_comercial
ID_C238020,238020,REINTEGROS POR PAGAR,account.data_account_type_current_liabilities,false,l10n_co_comercial
ID_C238025,238025,FONDO DE PERSEVERANCIA,account.data_account_type_current_liabilities,false,l10n_co_comercial
ID_C238030,238030,FONDOS DE CESANTIAS Y/O PENSIONES,account.data_account_type_current_liabilities,false,l10n_co_comercial
ID_C238035,238035,DONACIONES ASIGNADAS POR PAGAR,account.data_account_type_current_liabilities,false,l10n_co_comercial
ID_C238095,238095,OTROS,account.data_account_type_current_liabilities,false,l10n_co_comercial
ID_C240405,240405,VIGENCIA FISCAL CORRIENTE,account.data_account_type_current_liabilities,false,l10n_co_comercial
ID_C240410,240410,VIGENCIAS ANTERIORES,account.data_account_type_current_liabilities,false,l10n_co_comercial
ID_C240803,240803,IVA TRANSITORIO,account.data_account_type_current_liabilities,false,l10n_co_comercial
ID_C240805,240805,IVA GENERADO POR VENTAS,account.data_account_type_current_liabilities,false,l10n_co_comercial
ID_C240810,240810,IVA DESCONTABLE POR COMPRAS,account.data_account_type_current_liabilities,false,l10n_co_comercial
ID_C240840,240840,IVA DEVOLUCIONES EN COMPRAS,account.data_account_type_current_liabilities,false,l10n_co_comercial
ID_C240845,240845,IVA PAGADO,account.data_account_type_current_liabilities,false,l10n_co_comercial
ID_C240890,240890,IVA POR PAGAR,account.data_account_type_current_liabilities,false,l10n_co_comercial
ID_C241205,241205,VIGENCIA FISCAL CORRIENTE,account.data_account_type_current_liabilities,false,l10n_co_comercial
ID_C241210,241210,VIGENCIAS FISCALES ANTERIORES,account.data_account_type_current_liabilities,false,l10n_co_comercial
ID_C241605,241605,IMPUESTO PREDIAL,account.data_account_type_current_liabilities,false,l10n_co_comercial
ID_C242005,242005,DERECHOS SOBRE INSTRUMENTOS PUBLICOS,account.data_account_type_current_liabilities,false,l10n_co_comercial
ID_C242405,242405,VIGENCIA FISCAL CORRIENTE,account.data_account_type_current_liabilities,false,l10n_co_comercial
ID_C242410,242410,VIGENCIAS FISCALES ANTERIORES,account.data_account_type_current_liabilities,false,l10n_co_comercial
ID_C242805,242805,DE TURISMO,account.data_account_type_current_liabilities,false,l10n_co_comercial
ID_C243205,243205,TASA POR UTILIZACION DE PUERTOS,account.data_account_type_current_liabilities,false,l10n_co_comercial
ID_C243605,243605,VIGENCIA FISCAL CORRIENTE,account.data_account_type_current_liabilities,false,l10n_co_comercial
ID_C243610,243610,VIGENCIAS FISCALES ANTERIORES,account.data_account_type_current_liabilities,false,l10n_co_comercial
ID_C244005,244005,DE ESPECTACULOS PUBLICOS,account.data_account_type_current_liabilities,false,l10n_co_comercial
ID_C244405,244405,DE HIDROCARBUROS,account.data_account_type_current_liabilities,false,l10n_co_comercial
ID_C244410,244410,DE MINAS,account.data_account_type_current_liabilities,false,l10n_co_comercial
ID_C246005,246005,CUOTAS DE FOMENTO,account.data_account_type_current_liabilities,false,l10n_co_comercial
ID_C246405,246405,DE LICORES,account.data_account_type_current_liabilities,false,l10n_co_comercial
ID_C246410,246410,DE CERVEZAS,account.data_account_type_current_liabilities,false,l10n_co_comercial
ID_C246415,246415,DE CIGARRILLOS,account.data_account_type_current_liabilities,false,l10n_co_comercial
ID_C249501,249501,OTROS,account.data_account_type_current_liabilities,false,l10n_co_comercial
ID_C250505,250505,SUELDOS,account.data_account_type_payable,true,l10n_co_comercial
ID_C251005,251005,LEY LABORAL ANTERIOR,account.data_account_type_payable,true,l10n_co_comercial
ID_C251010,251010,LEY 50 DE 1990 Y NORMAS POSTERIORES,account.data_account_type_payable,true,l10n_co_comercial
ID_C251501,251501,INTERESES SOBRE CESANTIAS,account.data_account_type_payable,true,l10n_co_comercial
ID_C252001,252001,PRIMA DE SERVICIOS,account.data_account_type_payable,true,l10n_co_comercial
ID_C252501,252501,VACACIONES,account.data_account_type_payable,true,l10n_co_comercial
ID_C253005,253005,PRIMAS,account.data_account_type_payable,true,l10n_co_comercial
ID_C253010,253010,AUXILIOS,account.data_account_type_payable,true,l10n_co_comercial
ID_C253015,253015,DOTACION Y SUMINISTRO A TRABAJADORES,account.data_account_type_payable,true,l10n_co_comercial
ID_C253020,253020,BONIFICACIONES,account.data_account_type_payable,true,l10n_co_comercial
ID_C253025,253025,SEGUROS,account.data_account_type_payable,true,l10n_co_comercial
ID_C253095,253095,OTRAS,account.data_account_type_payable,true,l10n_co_comercial
ID_C260505,260505,INTERESES,account.data_account_type_current_liabilities,false,l10n_co_comercial
ID_C260510,260510,COMISIONES,account.data_account_type_current_liabilities,false,l10n_co_comercial
ID_C260515,260515,HONORARIOS,account.data_account_type_current_liabilities,false,l10n_co_comercial
ID_C260520,260520,SERVICIOS TECNICOS,account.data_account_type_current_liabilities,false,l10n_co_comercial
ID_C260525,260525,TRANSPORTES; FLETES Y ACARREOS,account.data_account_type_current_liabilities,false,l10n_co_comercial
ID_C260530,260530,GASTOS DE VIAJE,account.data_account_type_current_liabilities,false,l10n_co_comercial
ID_C260535,260535,SERVICIOS PUBLICOS,account.data_account_type_current_liabilities,false,l10n_co_comercial
ID_C260540,260540,REGALIAS,account.data_account_type_current_liabilities,false,l10n_co_comercial
ID_C260545,260545,GARANTIAS,account.data_account_type_current_liabilities,false,l10n_co_comercial
ID_C260550,260550,MATERIALES Y REPUESTOS,account.data_account_type_current_liabilities,false,l10n_co_comercial
ID_C260595,260595,OTROS,account.data_account_type_current_liabilities,false,l10n_co_comercial
ID_C261005,261005,CESANTIAS,account.data_account_type_current_liabilities,false,l10n_co_comercial
ID_C261010,261010,INTERESES SOBRE CESANTIAS,account.data_account_type_current_liabilities,false,l10n_co_comercial
ID_C261015,261015,VACACIONES,account.data_account_type_current_liabilities,false,l10n_co_comercial
ID_C261020,261020,PRIMA DE SERVICIOS,account.data_account_type_current_liabilities,false,l10n_co_comercial
ID_C261025,261025,PRESTACIONES EXTRALEGALES,account.data_account_type_current_liabilities,false,l10n_co_comercial
ID_C261030,261030,VIATICOS,account.data_account_type_current_liabilities,false,l10n_co_comercial
ID_C261095,261095,OTRAS,account.data_account_type_current_liabilities,false,l10n_co_comercial
ID_C261505,261505,DE RENTA Y COMPLEMENTARIOS,account.data_account_type_current_liabilities,false,l10n_co_comercial
ID_C261510,261510,DE INDUSTRIA Y COMERCIO,account.data_account_type_current_liabilities,false,l10n_co_comercial
ID_C261515,261515,TASA POR UTILIZACION DE PUERTOS,account.data_account_type_current_liabilities,false,l10n_co_comercial
ID_C261520,261520,DE VEHICULOS,account.data_account_type_current_liabilities,false,l10n_co_comercial
ID_C261525,261525,DE HIDROCARBUROS Y MINAS,account.data_account_type_current_liabilities,false,l10n_co_comercial
ID_C261595,261595,OTROS,account.data_account_type_current_liabilities,false,l10n_co_comercial
ID_C262005,262005,CALCULO ACTUARIAL PENSIONES DE JUBILACION,account.data_account_type_current_liabilities,false,l10n_co_comercial
ID_C262010,262010,PENSIONES DE JUBILACION POR AMORTIZAR (DB),account.data_account_type_current_liabilities,false,l10n_co_comercial
ID_C262505,262505,ACUEDUCTO Y ALCANTARILLADO,account.data_account_type_current_liabilities,false,l10n_co_comercial
ID_C262510,262510,ENERGIA ELECTRICA,account.data_account_type_current_liabilities,false,l10n_co_comercial
ID_C262515,262515,TELEFONOS,account.data_account_type_current_liabilities,false,l10n_co_comercial
ID_C262595,262595,OTROS,account.data_account_type_current_liabilities,false,l10n_co_comercial
ID_C263005,263005,TERRENOS,account.data_account_type_current_liabilities,false,l10n_co_comercial
ID_C263010,263010,CONSTRUCCIONES Y EDIFICACIONES,account.data_account_type_current_liabilities,false,l10n_co_comercial
